BSI_2000,BSI_2024,NDVI_2000,NDVI_2024,SI_2000,SI_2024,latitude,longitude,Zone,NDVI_Change,SI_Change,Degradation_Status,NDVI_2000_norm,NDVI_2024_norm,BSI_2000_norm,BSI_2024_norm,SI_2000_norm,SI_2024_norm,CLDI,CLDI_2000,WorldCover_Class,WorldCover_Label,WC_Consistency
0.0927472040057182,0.0402565449476242,0.1015993505716323,0.1648102700710296,11935.319727598418,11670.99637210942,6.517667838354665,38.20525236699798,Southern Zone,0.0632109194993972,-264.32335548899937,Degraded,0.126110381528184,0.5954031987216788,0.8798847009983741,0.7566163830531668,0.5572454776422124,0.6733716984476823,0.563957655244647,0.8123593150638627,30,Grassland,Consistent
0.0294017158448696,-0.0030767517164349,0.1204624250531196,0.1735342144966125,11314.06379302578,10563.154074423035,6.470590709989609,38.180195893850616,Southern Zone,0.0530717894434928,-750.9097186027429,Stable,0.223558450177261,0.6133156901062562,0.5611269130331826,0.5417549408906269,0.4165373860979349,0.411674019959499,0.4382034412059598,0.6398663260409112,30,Grassland,Consistent
0.0427276529371738,0.0010152666363865,0.1134242564439773,0.1746600121259689,11817.746125991398,11662.885927292238,6.602523451804845,38.22129551944864,Central Zone,0.0612357556819915,-154.8601986991598,Stable,0.1871987391205828,0.6156272408627566,0.6281837209201183,0.5620445803209917,0.5306162638553191,0.671455825958795,0.4950909188566782,0.7009789994868079,40,Cropland,Consistent
0.0715184062719345,-0.0092555843293666,0.1057714074850082,0.1747342497110366,12935.185580423651,11121.973448871357,6.71109426414418,38.22412035973599,Northern Zone,0.0689628422260284,-1813.2121315522984,Stable,0.147663542912428,0.615779669630991,0.7730602877173713,0.5111181560554553,0.78370482896915,0.543679932076012,0.4541815984163435,0.8148272806528274,40,Cropland,Consistent
-0.0032900392543524,-0.03276377171278,0.1953499615192413,0.1292564421892166,11646.72311902287,11690.302186597972,6.616117471052063,38.2262616572693,Central Zone,-0.0660935193300247,43.57906757510136,Stable,0.6104331243812451,0.5224020876928028,0.3966203026544431,0.3945564487155943,0.4918813084504116,0.6779321732043591,0.4927523254091487,0.4121457902957927,20,Shrubland,Consistent
0.0762750878930091,0.0109415529295802,0.1102123409509658,0.1801949143409729,11187.745930134828,10877.215141194178,6.5163602269057455,38.20629875891074,Southern Zone,0.069982573390007,-310.5307889406504,Stable,0.170605740891943,0.6269918121397123,0.7969961567999233,0.611262534007003,0.3879276868963259,0.4858624240754765,0.4670553389473401,0.7313815139732707,30,Grassland,Consistent
0.0630972757935524,0.029528472572565,0.1197682917118072,0.1868504583835601,12260.045489463157,11331.589702875914,6.631845921416154,38.20734899573305,Central Zone,0.0670821666717529,-928.4557865872412,Degraded,0.2199725048658426,0.6406573479921547,0.7306847215738239,0.7034228972217242,0.6307925291624206,0.5931960835724328,0.5093374118849265,0.7353776698717099,30,Grassland,Consistent
-0.023830309510231,-0.0350504852831363,0.1784310638904571,0.1926598846912384,10253.71191325366,11381.911631447512,6.66975827635292,38.21109939841995,Central Zone,0.0142288208007812,1128.1997181938532,Stable,0.5230288203154069,0.6525855875142299,0.2932605954193229,0.3832181335315822,0.176378570599847,0.6050832735738778,0.4096893010171352,0.3617394825880629,40,Cropland,Consistent
0.0225458052009344,-0.0306729543954134,0.1151928380131721,0.1962776184082031,12154.43901058677,11381.043431025955,6.716080279059222,38.24634556743565,Northern Zone,0.0810847803950309,-773.3955795608144,Stable,0.1963353651958035,0.6600137210368131,0.526627614428069,0.4049234426600084,0.6068737458229432,0.6048781847852855,0.4124458092366531,0.6811953508951076,40,Cropland,Consistent
0.0504189431667327,0.0261262152343988,0.0860036090016365,0.1339548379182815,12388.988215346724,12155.144875418597,6.482955498744409,38.20362505743012,Southern Zone,0.047951228916645,-233.84333992812927,Degraded,0.0455416016806697,0.5320490969941701,0.6668866930078409,0.6865533309860037,0.6599967328857614,0.7877386436565277,0.5974891795300216,0.8092945536391697,30,Grassland,Consistent
-0.0021251591388136,-0.0158707220107316,0.1830795556306839,0.2025475054979324,11106.574207823183,11149.715993710102,6.751276144671296,38.25955996229634,Northern Zone,0.0194679498672485,43.141785886919024,Stable,0.5470432800293237,0.6728874044302678,0.4024820399249955,0.4783180200920932,0.3695431250785135,0.5502333554240968,0.4170983748973134,0.4211315969785395,20,Shrubland,Consistent
-0.04316982999444,-0.0404026955366134,0.1927492618560791,0.2296110540628433,10770.191491836433,10768.43925003495,6.725739745217009,38.2401082475884,Northern Zone,0.0368617922067642,-1.752241801483251,Stable,0.5969977133319918,0.7284557983649491,0.1959431234282539,0.3566800276788366,0.2933558931166393,0.460167071721353,0.334809523465447,0.3189552589858082,40,Cropland,Consistent
-0.0042803869582712,-0.0382318124175071,0.1830703914165496,0.2563807070255279,10883.495650258665,10621.446716890065,6.638638534554048,38.204004674471925,Central Zone,0.0733103156089782,-262.04893336860005,Stable,0.5469959370063742,0.7834207493859633,0.3916368215481648,0.3674440155044932,0.3190181218510655,0.4254440748115495,0.3036116449206762,0.4077967023314754,20,Shrubland,Consistent
0.0853589922189712,0.0346355028450489,0.107893019914627,0.1606860607862472,11703.375018303192,10872.416892034222,6.5343816653429405,38.20503635522819,Southern Zone,0.0527930408716201,-830.9581262689699,Degraded,0.1586239530985371,0.5869351411919654,0.8427068353833548,0.7287453161002249,0.5047123820651467,0.4847289679250921,0.5221018178191031,0.7744425504787672,30,Grassland,Consistent
0.0255440287292003,-0.0312992855906486,0.1334366053342819,0.1338532567024231,11167.39257110461,10630.675833922694,6.566935753297987,38.21399543312733,Central Zone,0.0004166513681411,-536.716737181916,Stable,0.2905840462403539,0.5318405247514857,0.5417148310151206,0.4018178764040434,0.3833178600177667,0.4276242032530968,0.4401499411960896,0.5938859981879125,40,Cropland,Consistent
-0.0266860127449035,-0.0170611944049596,0.1566446274518966,0.17804716527462,11339.922152939644,11863.071343344242,6.745709305851596,38.22497737631743,Northern Zone,0.0214025378227233,523.1491904045961,Stable,0.4104784428163832,0.6225819334460261,0.2788905483552313,0.4724152470475795,0.4223940391638692,0.7187441979205875,0.4741824469753783,0.4629067509311516,20,Shrubland,Consistent
-0.0384973809123039,-0.062923789024353,0.1955591738224029,0.2907629311084747,10722.900006985656,10097.009254293973,6.722262069186653,38.23644024481836,Northern Zone,0.0952037572860717,-625.8907526916846,Improved,0.6115139309539346,0.854016257865173,0.2194551299980008,0.2450126725877448,0.2826448572788482,0.3015599563226177,0.2068076641082604,0.3166085449782025,10,Tree cover,Inconsistent
0.0242086928337812,-0.0262776613235473,0.124825395643711,0.2055961489677429,11686.048040150496,10828.104472127245,6.647456725428564,38.224243173219286,Central Zone,0.0807707533240318,-857.9435680232527,Stable,0.2460978860493464,0.679147049978615,0.534995351403037,0.4267168228283685,0.5007879993873825,0.4742613612611586,0.3832937941114348,0.6376072622737144,20,Shrubland,Consistent
0.0582811683416366,0.0114809274673461,0.1149008125066757,0.1759970784187317,12173.778860178354,11384.204156804984,6.596657958607696,38.21796784867899,Central Zone,0.0610962659120559,-789.5747033733714,Stable,0.1948267393547578,0.6183725802736186,0.7064498186226114,0.6139369391405098,0.6112540232180512,0.6056248204756152,0.4961197557004667,0.7367723805530147,30,Grassland,Consistent
